time,Open,High,Low,Close,Volume
2025-09-02 09:30:00+00:00,110403.8,110437.6,110302.9,110375.0,3.03630307
2025-09-02 10:00:00+00:00,110387.5,110437.8,110262.6,110262.6,35.53316906
2025-09-02 10:30:00+00:00,110262.5,110278.0,110190.5,110262.4,3.97604573
2025-09-02 11:00:00+00:00,110262.4,110262.4,109900.0,109900.1,7.55319528
2025-09-02 11:30:00+00:00,109900.1,109980.8,109651.0,109737.1,8.16573853
2025-09-02 12:00:00+00:00,109737.6,109843.6,109291.2,109447.6,56.98962506
2025-09-02 12:30:00+00:00,109447.6,109447.7,108457.0,108750.0,70.57403302
2025-09-02 13:00:00+00:00,108750.0,109510.6,108749.9,109334.7,23.81135158
2025-09-02 13:30:00+00:00,109334.7,111275.6,109096.4,111150.1,168.94890277
2025-09-02 14:00:00+00:00,111150.1,111481.9,110791.7,111463.4,131.66573614
2025-09-02 14:30:00+00:00,111462.6,111737.8,111104.1,111300.0,80.61142076
2025-09-02 15:00:00+00:00,111300.0,111462.5,110963.8,111249.9,24.58104898
2025-09-02 15:30:00+00:00,111250.0,111250.0,110576.0,110753.3,104.67626464
2025-09-02 16:00:00+00:00,110753.4,111108.9,110468.7,110478.9,24.5845781
2025-09-02 16:30:00+00:00,110479.0,110800.0,110478.9,110771.0,30.1008875
2025-09-02 17:00:00+00:00,110771.0,110923.7,110630.5,110893.9,16.51281493
2025-09-02 17:30:00+00:00,110894.0,110990.0,110753.6,110915.1,13.34249514
2025-09-02 18:00:00+00:00,110915.2,110915.2,110450.0,110470.5,72.13477156
2025-09-02 18:30:00+00:00,110470.5,110795.0,110192.4,110687.5,44.38280106
2025-09-02 19:00:00+00:00,110687.6,110825.1,110500.0,110537.6,42.24262475
2025-09-02 19:30:00+00:00,110537.6,110792.7,110519.5,110792.7,35.35641643
2025-09-02 20:00:00+00:00,110792.7,111346.7,110753.7,111257.4,107.60507305
2025-09-02 20:30:00+00:00,111257.5,111380.7,111108.2,111380.7,12.30661318
2025-09-02 21:00:00+00:00,111387.5,111499.5,111275.0,111275.1,13.15689921
2025-09-02 21:30:00+00:00,111275.1,111467.1,111207.3,111207.3,7.20723646
2025-09-02 22:00:00+00:00,111200.0,111200.0,110896.9,111095.0,22.46530012
2025-09-02 22:30:00+00:00,111095.1,111261.9,110987.5,111261.9,7.64014981
2025-09-02 23:00:00+00:00,111261.9,111261.9,111077.5,111111.0,16.47292603
2025-09-02 23:30:00+00:00,111111.1,111196.9,111010.4,111196.9,24.49459913
2025-09-03 00:00:00+00:00,111196.9,111702.7,111196.9,111700.0,20.30638977
2025-09-03 00:30:00+00:00,111700.0,111700.0,111292.7,111335.5,5.80725809
2025-09-03 01:00:00+00:00,111335.5,111391.6,111014.1,111020.2,106.48270229
2025-09-03 01:30:00+00:00,111020.3,111197.3,110917.1,111195.5,8.853332
2025-09-03 02:00:00+00:00,111190.6,111367.4,111091.7,111367.3,5.90395925
2025-09-03 02:30:00+00:00,111367.4,111485.7,111211.4,111381.5,5.38020359
2025-09-03 03:00:00+00:00,111381.6,111381.6,111059.8,111059.9,3.64584808
2025-09-03 03:30:00+00:00,111059.9,111112.8,110928.7,111078.1,4.31618297
2025-09-03 04:00:00+00:00,111078.1,111078.1,110896.9,111058.2,2.65663883
2025-09-03 04:30:00+00:00,111058.2,111092.5,110990.0,111037.6,3.01250167
2025-09-03 05:00:00+00:00,111037.6,111068.8,110791.7,110793.2,74.45432571
2025-09-03 05:30:00+00:00,110793.2,110816.0,110712.9,110712.9,1.22425238
2025-09-03 06:00:00+00:00,110713.0,110818.4,110636.7,110818.4,26.28774913
2025-09-03 06:30:00+00:00,110818.4,110853.2,110732.6,110732.6,2.50151375
2025-09-03 07:00:00+00:00,110732.7,110825.0,110600.0,110701.0,11.85114344
2025-09-03 07:30:00+00:00,110701.0,111046.6,110700.9,111046.5,8.83419254
2025-09-03 08:00:00+00:00,111046.5,111214.6,111046.4,111130.1,2.88272587
2025-09-03 08:30:00+00:00,111130.1,111130.1,111000.7,111000.8,3.5084822
2025-09-03 09:00:00+00:00,111000.8,111246.4,110947.5,111174.9,10.05649358
2025-09-03 09:30:00+00:00,111174.9,111247.3,111173.5,111247.2,0.95327037
2025-09-03 10:00:00+00:00,111247.3,111444.7,111217.0,111444.7,27.67989961
2025-09-03 10:30:00+00:00,111444.7,111480.0,111322.8,111446.9,13.82775189
2025-09-03 11:00:00+00:00,111447.0,111655.6,111420.1,111491.9,10.07728243
2025-09-03 11:30:00+00:00,111492.0,111594.5,111392.3,111490.1,11.48989706
2025-09-03 12:00:00+00:00,111490.1,111633.4,111490.0,111506.3,61.47419114
2025-09-03 12:30:00+00:00,111506.4,111800.0,111121.0,111125.1,149.83185133
2025-09-03 13:00:00+00:00,111125.0,111476.8,111116.2,111349.1,19.37051921
2025-09-03 13:30:00+00:00,111349.1,111888.2,111191.3,111429.6,63.04467159
2025-09-03 14:00:00+00:00,111429.6,111837.7,111138.9,111488.1,36.76587563
2025-09-03 14:30:00+00:00,111488.1,112500.0,111488.0,112281.5,136.8895928
2025-09-03 15:00:00+00:00,112281.5,112376.6,111995.1,111995.2,51.95639512
2025-09-03 15:30:00+00:00,111995.2,112338.5,111995.1,112246.3,75.27551053
2025-09-03 16:00:00+00:00,112246.3,112341.5,111921.5,111989.7,76.71986673
2025-09-03 16:30:00+00:00,111989.7,112117.0,111780.8,111862.5,18.54649506
2025-09-03 17:00:00+00:00,111862.5,112421.9,111862.5,112387.6,54.36033162
2025-09-03 17:30:00+00:00,112387.6,112537.6,112312.6,112329.1,15.0546015
2025-09-03 18:00:00+00:00,112324.7,112522.3,112137.5,112145.7,30.89805356
2025-09-03 18:30:00+00:00,112145.7,112156.9,111861.3,112016.5,9.50684391
2025-09-03 19:00:00+00:00,112016.5,112016.5,111802.1,111919.7,19.07180967
2025-09-03 19:30:00+00:00,111919.8,112232.2,111813.6,112232.2,7.55399492
2025-09-03 20:00:00+00:00,112232.2,112232.2,112150.0,112170.4,4.13240013
2025-09-03 20:30:00+00:00,112170.4,112222.0,112135.0,112220.6,55.82469876
2025-09-03 21:00:00+00:00,112220.6,112279.8,112097.6,112099.1,45.99001736
2025-09-03 21:30:00+00:00,112099.1,112099.1,111830.0,112019.5,14.96381174
2025-09-03 22:00:00+00:00,112019.5,112286.6,112017.5,112017.6,34.80399444
2025-09-03 22:30:00+00:00,112017.6,112017.6,111900.0,111983.9,4.28461459
2025-09-03 23:00:00+00:00,111984.0,111987.5,111834.4,111837.8,7.59527279
2025-09-03 23:30:00+00:00,111837.7,111840.8,111700.0,111771.1,93.9296015
2025-09-04 00:00:00+00:00,111771.1,112101.9,111725.8,112100.0,8.87254486
2025-09-04 00:30:00+00:00,112100.0,112193.7,112068.2,112192.1,3.50406838
2025-09-04 01:00:00+00:00,112192.2,112192.2,111735.3,111781.6,6.24320367
2025-09-04 01:30:00+00:00,111781.6,111994.4,111781.5,111947.1,8.79211852
2025-09-04 02:00:00+00:00,111947.2,111947.2,111555.0,111555.0,6.31935861
2025-09-04 02:30:00+00:00,111553.1,111700.1,111526.3,111526.4,7.8090982
2025-09-04 03:00:00+00:00,111526.4,111680.0,111446.0,111446.1,22.98556409
2025-09-04 03:30:00+00:00,111446.0,111446.1,111174.7,111175.1,4.03097829
2025-09-04 04:00:00+00:00,111175.1,111312.5,111175.0,111235.3,6.43022693
2025-09-04 04:30:00+00:00,111235.3,111237.5,111000.0,111000.0,6.23554908
2025-09-04 05:00:00+00:00,111000.1,111000.1,110667.6,110787.3,33.81725878
2025-09-04 05:30:00+00:00,110787.4,110875.1,110646.5,110689.6,3.78471804
2025-09-04 06:00:00+00:00,110689.6,110751.4,110438.1,110571.1,23.54595897
2025-09-04 06:30:00+00:00,110571.1,110571.1,110353.7,110455.0,9.70581809
2025-09-04 07:00:00+00:00,110455.0,110674.4,110450.0,110482.5,7.295492
2025-09-04 07:30:00+00:00,110482.6,110551.6,110409.4,110512.9,13.18131914
2025-09-04 08:00:00+00:00,110512.5,110752.3,110450.3,110752.3,25.53109821
2025-09-04 08:30:00+00:00,110752.3,110823.5,110661.4,110674.0,5.13470113
2025-09-04 09:00:00+00:00,110674.0,110875.1,110673.9,110848.2,12.08645184
2025-09-04 09:30:00+00:00,110848.3,110877.3,110804.6,110841.4,6.11271803
2025-09-04 10:00:00+00:00,110841.5,111111.0,110828.9,110925.5,37.69191061
2025-09-04 10:30:00+00:00,110925.5,111044.6,110700.0,110700.0,7.4741284
2025-09-04 11:00:00+00:00,110688.0,111054.6,110615.6,110938.7,32.72198075
2025-09-04 11:30:00+00:00,110938.8,111044.9,110837.5,110837.6,3.66827084
2025-09-04 12:00:00+00:00,110837.6,111111.0,110837.2,110965.4,12.20004208
2025-09-04 12:30:00+00:00,110965.4,110987.5,110610.0,110962.1,51.40270035
2025-09-04 13:00:00+00:00,110962.1,110976.0,110740.2,110792.7,69.10966083
2025-09-04 13:30:00+00:00,110792.7,110838.9,110275.4,110526.4,24.9686563
2025-09-04 14:00:00+00:00,110526.4,110526.5,109769.0,109962.5,53.22875714
2025-09-04 14:30:00+00:00,109962.6,110229.5,109893.7,109893.8,26.48402958
2025-09-04 15:00:00+00:00,109893.8,109893.8,109374.0,109528.0,45.22093676
2025-09-04 15:30:00+00:00,109528.0,109625.0,109412.5,109525.2,94.30409895
2025-09-04 16:00:00+00:00,109525.2,109650.0,109416.0,109433.0,20.1403889
2025-09-04 16:30:00+00:00,109433.0,109515.2,109369.8,109431.4,36.03143838
2025-09-04 17:00:00+00:00,109431.4,109839.1,109431.4,109839.1,21.11783869
2025-09-04 17:30:00+00:00,109839.1,109857.5,109647.2,109812.5,9.13199623
2025-09-04 18:00:00+00:00,109812.5,110209.3,109812.4,109980.1,19.79302256
2025-09-04 18:30:00+00:00,109980.1,110111.3,109720.0,110025.0,9.28640534
2025-09-04 19:00:00+00:00,110025.0,110092.5,109972.5,110012.9,7.22875432
2025-09-04 19:30:00+00:00,110012.9,110044.2,109754.9,109846.7,8.39510247
2025-09-04 20:00:00+00:00,109846.7,110371.1,109836.7,110371.1,23.5146218
2025-09-04 20:30:00+00:00,110371.0,110375.0,110277.0,110375.0,14.91143625
2025-09-04 21:00:00+00:00,110375.0,110482.6,110374.9,110439.3,17.53525268
2025-09-04 21:30:00+00:00,110439.3,110549.8,110416.3,110528.0,47.4987325
2025-09-04 22:00:00+00:00,110528.0,110861.5,110528.0,110828.2,80.63456451
2025-09-04 22:30:00+00:00,110828.2,111512.0,110771.8,111493.9,32.91529423
2025-09-04 23:00:00+00:00,111493.9,111685.5,111163.0,111163.1,9.63243633
2025-09-04 23:30:00+00:00,111163.0,111163.1,110619.9,110744.3,20.60867825
2025-09-05 00:00:00+00:00,110744.4,110784.6,110552.1,110700.0,24.29195436
2025-09-05 00:30:00+00:00,110700.0,110918.0,110434.4,110491.0,20.13366586
2025-09-05 01:00:00+00:00,110491.0,110820.3,110463.9,110817.1,17.15659542
2025-09-05 01:30:00+00:00,110817.0,111063.2,110817.0,111063.2,3.72259875
2025-09-05 02:00:00+00:00,111063.2,111365.8,111063.1,111232.5,12.85077839
2025-09-05 02:30:00+00:00,111232.5,111462.3,111232.5,111384.9,5.21504204
2025-09-05 03:00:00+00:00,111384.9,111384.9,111161.1,111185.8,5.49726581
2025-09-05 03:30:00+00:00,111185.8,111314.2,111131.7,111308.5,5.18760963
2025-09-05 04:00:00+00:00,111308.5,111319.0,111172.1,111256.9,10.75764825
2025-09-05 04:30:00+00:00,111256.8,111422.0,111256.8,111421.9,1.09190789
2025-09-05 05:00:00+00:00,111422.0,111526.3,111421.9,111526.3,17.55954115
2025-09-05 05:30:00+00:00,111526.3,111700.0,111526.2,111576.8,40.12895243
2025-09-05 06:00:00+00:00,111576.8,111644.0,111527.9,111559.9,12.11054287
2025-09-05 06:30:00+00:00,111559.9,111861.3,111559.8,111861.2,3.85769887
2025-09-05 07:00:00+00:00,111861.3,112813.4,111861.3,112716.6,81.65702114
2025-09-05 07:30:00+00:00,112716.5,112994.5,112667.1,112974.6,54.90459212
2025-09-05 08:00:00+00:00,112974.6,112974.7,112710.6,112766.1,17.95941111
2025-09-05 08:30:00+00:00,112766.1,112766.9,112616.7,112621.7,8.75722759
2025-09-05 09:00:00+00:00,112621.8,112621.8,112197.4,112209.3,14.24892634
2025-09-05 09:30:00+00:00,112209.3,112315.1,112151.8,112303.5,7.88812269
2025-09-05 10:00:00+00:00,112303.5,112544.1,112197.2,112204.4,33.20935815
2025-09-05 10:30:00+00:00,112204.5,112375.1,112204.5,112254.8,15.32427939
2025-09-05 11:00:00+00:00,112254.9,112375.3,112147.8,112323.0,23.68410275
2025-09-05 11:30:00+00:00,112323.0,112323.0,112292.1,112320.0,17.53819028
2025-09-05 12:00:00+00:00,112320.0,112650.0,112319.9,112543.6,23.54674968
2025-09-05 12:30:00+00:00,112543.7,113372.1,112017.1,113209.4,143.83460875
2025-09-05 13:00:00+00:00,113209.4,113233.0,112925.8,112955.0,37.18619802
2025-09-05 13:30:00+00:00,112955.0,113250.0,112717.9,113040.3,42.21320827
2025-09-05 14:00:00+00:00,113040.3,113040.3,110926.0,110971.6,125.07412844
2025-09-05 14:30:00+00:00,110971.6,111081.8,110511.0,110565.7,59.82900793
2025-09-05 15:00:00+00:00,110567.3,110966.3,110322.6,110901.7,49.76119331
2025-09-05 15:30:00+00:00,110901.7,111022.2,110663.2,110714.2,76.45940461
2025-09-05 16:00:00+00:00,110715.3,110787.0,110552.0,110751.2,82.61640033
2025-09-05 16:30:00+00:00,110751.2,110929.2,110740.0,110825.0,28.09283077
2025-09-05 17:00:00+00:00,110825.0,110825.0,110541.0,110745.2,59.87864149
2025-09-05 17:30:00+00:00,110745.1,110745.1,110231.4,110549.9,47.40631291
2025-09-05 18:00:00+00:00,110550.0,110983.7,110550.0,110983.7,17.72524497
2025-09-05 18:30:00+00:00,110983.7,111262.4,110983.7,111169.9,7.53330627
2025-09-05 19:00:00+00:00,111169.9,111367.4,111147.5,111366.6,72.06030554
2025-09-05 19:30:00+00:00,111366.6,111566.4,111215.3,111566.3,37.06498949
2025-09-05 20:00:00+00:00,111566.4,111620.0,111352.5,111387.6,25.18576157
2025-09-05 20:30:00+00:00,111387.6,111611.0,111375.0,111610.9,51.11559236
2025-09-05 21:00:00+00:00,111611.0,111619.5,110434.3,110889.3,56.96153414
2025-09-05 21:30:00+00:00,110889.3,111055.1,110618.0,110625.0,16.1707521
2025-09-05 22:00:00+00:00,110624.9,110688.9,110566.9,110688.9,5.64852945
2025-09-05 22:30:00+00:00,110688.9,110928.0,110688.8,110863.1,7.16145016
2025-09-05 23:00:00+00:00,110863.1,110863.1,110750.5,110750.6,3.07974313
2025-09-05 23:30:00+00:00,110750.6,110751.2,110638.0,110647.8,3.94699924
2025-09-06 00:00:00+00:00,110647.8,110722.9,110566.9,110662.0,7.18723038
2025-09-06 00:30:00+00:00,110662.0,110803.1,110661.9,110803.1,15.58542192
2025-09-06 01:00:00+00:00,110803.1,110807.5,110803.0,110807.4,1.86227625
2025-09-06 01:30:00+00:00,110807.5,110839.9,110807.4,110839.9,1.3747301
2025-09-06 02:00:00+00:00,110839.9,110839.9,110745.7,110762.4,4.4144788
2025-09-06 02:30:00+00:00,110762.4,111139.9,110762.3,111139.9,26.92434287
2025-09-06 03:00:00+00:00,111139.9,111243.0,111127.5,111243.0,2.58772724
2025-09-06 03:30:00+00:00,111243.0,111243.0,111038.9,111053.2,7.08695318
2025-09-06 04:00:00+00:00,111053.2,111053.4,110794.4,110794.4,9.99687055
2025-09-06 04:30:00+00:00,110794.5,110889.3,110794.5,110889.2,1.94378346
2025-09-06 05:00:00+00:00,110889.3,110889.3,110774.2,110774.2,1.70964033
2025-09-06 05:30:00+00:00,110774.3,110819.4,110727.0,110727.1,3.36439402
2025-09-06 06:00:00+00:00,110727.1,110730.0,110727.1,110729.9,2.32711763
2025-09-06 06:30:00+00:00,110729.9,110805.8,110729.9,110805.7,1.02446295
2025-09-06 07:00:00+00:00,110805.8,110823.3,110805.7,110823.2,8.77177967
2025-09-06 07:30:00+00:00,110823.2,110825.1,110823.2,110825.1,1.93606599
2025-09-06 08:00:00+00:00,110825.1,110829.9,110825.0,110829.7,2.02891158
2025-09-06 08:30:00+00:00,110829.7,110923.7,110829.6,110923.7,11.99668865
2025-09-06 09:00:00+00:00,110923.7,110923.7,110788.4,110788.4,0.92115774
2025-09-06 09:30:00+00:00,110788.4,110788.4,110724.8,110764.4,11.37178731
2025-09-06 10:00:00+00:00,110764.4,110764.5,110717.5,110736.0,0.56420987
2025-09-06 10:30:00+00:00,110736.0,110739.0,110735.9,110738.9,1.40598389
2025-09-06 11:00:00+00:00,110739.0,110739.0,110738.9,110739.0,0.538089
2025-09-06 11:30:00+00:00,110739.0,110791.9,110734.0,110778.9,25.11561758
2025-09-06 12:00:00+00:00,110778.9,110865.1,110778.9,110840.4,1.24983078
2025-09-06 12:30:00+00:00,110840.5,110840.5,110840.4,110840.5,4.43174236
2025-09-06 13:00:00+00:00,110840.5,110875.9,110840.4,110875.8,6.4318947
2025-09-06 13:30:00+00:00,110875.9,110898.0,110875.8,110898.0,3.06239021
2025-09-06 14:00:00+00:00,110898.0,110984.4,110897.9,110918.7,3.67269525
2025-09-06 14:30:00+00:00,110918.7,110918.8,110858.0,110858.0,3.34765607
2025-09-06 15:00:00+00:00,110858.0,110858.0,110732.9,110733.8,4.00085336
2025-09-06 15:30:00+00:00,110733.9,110740.0,110409.6,110442.0,11.4275243
2025-09-06 16:00:00+00:00,110442.1,110442.1,110036.7,110144.0,28.70285527
2025-09-06 16:30:00+00:00,110144.0,110248.2,110083.0,110248.2,5.21665214
2025-09-06 17:00:00+00:00,110248.2,110248.2,110200.0,110200.1,6.15342289
2025-09-06 17:30:00+00:00,110200.1,110200.1,110087.5,110142.3,5.65013291
2025-09-06 18:00:00+00:00,110142.4,110230.8,110142.4,110230.1,2.05765758
2025-09-06 18:30:00+00:00,110230.1,110240.6,110077.9,110240.6,6.57622629
2025-09-06 19:00:00+00:00,110240.6,110243.4,110164.9,110171.0,2.76087645
2025-09-06 19:30:00+00:00,110171.0,110171.1,110039.9,110039.9,4.00153136
2025-09-06 20:00:00+00:00,110040.0,110053.5,110039.9,110053.4,8.98941406
2025-09-06 20:30:00+00:00,110053.5,110171.9,110053.4,110171.9,3.58519984
2025-09-06 21:00:00+00:00,110171.9,110189.8,110171.8,110186.5,1.18536431
2025-09-06 21:30:00+00:00,110186.5,110186.9,110186.4,110186.9,2.62572095
2025-09-06 22:00:00+00:00,110186.8,110228.6,110186.8,110228.5,3.76118416
2025-09-06 22:30:00+00:00,110228.6,110228.6,110147.9,110150.6,2.01875299
2025-09-06 23:00:00+00:00,110150.6,110311.3,110150.6,110311.2,4.805803
2025-09-06 23:30:00+00:00,110311.3,110311.3,110254.8,110254.9,0.81228381
2025-09-07 00:00:00+00:00,110254.9,110254.9,110240.0,110240.1,3.80694943
2025-09-07 00:30:00+00:00,110240.1,110319.9,110239.0,110319.9,5.33509354
2025-09-07 01:00:00+00:00,110319.9,110500.0,110319.8,110499.9,2.9310429
2025-09-07 01:30:00+00:00,110500.0,110610.3,110499.9,110579.4,4.34448269
2025-09-07 02:00:00+00:00,110579.5,110579.5,110500.1,110514.5,3.25107385
2025-09-07 02:30:00+00:00,110514.6,110687.7,110514.5,110687.6,4.69643269
2025-09-07 03:00:00+00:00,110687.6,110687.7,110677.5,110687.7,1.29649629
2025-09-07 03:30:00+00:00,110687.8,110699.6,110636.7,110636.8,2.36343964
2025-09-07 04:00:00+00:00,110636.8,110636.9,110555.1,110584.3,3.03937285
2025-09-07 04:30:00+00:00,110584.3,110584.3,110584.2,110584.3,0.65042016
2025-09-07 05:00:00+00:00,110584.3,110694.3,110576.7,110694.2,1.88704133
2025-09-07 05:30:00+00:00,110694.3,110694.6,110694.2,110694.6,0.68264601
2025-09-07 06:00:00+00:00,110694.6,110694.6,110587.5,110587.6,2.89949732
2025-09-07 06:30:00+00:00,110587.5,110587.6,110530.5,110530.5,0.34090209
2025-09-07 07:00:00+00:00,110530.6,110651.8,110530.2,110651.8,6.79326932
2025-09-07 07:30:00+00:00,110651.8,110862.3,110651.8,110752.9,8.25068263
2025-09-07 08:00:00+00:00,110752.9,111218.9,110752.8,111218.9,13.43128439
2025-09-07 08:30:00+00:00,111218.9,111312.4,111098.3,111113.2,4.22477299
2025-09-07 09:00:00+00:00,111113.3,111198.0,111056.5,111197.9,18.49850241
2025-09-07 09:30:00+00:00,111197.9,111198.0,110912.0,111063.2,4.53972517
2025-09-07 10:00:00+00:00,111063.3,111167.5,111063.2,111120.2,3.75399009
2025-09-07 10:30:00+00:00,111120.2,111179.5,111120.1,111179.5,23.60601535
2025-09-07 11:00:00+00:00,111179.5,111200.0,111179.5,111200.0,1.34874454
2025-09-07 11:30:00+00:00,111199.9,111227.6,111162.1,111227.6,7.27844017
2025-09-07 12:00:00+00:00,111227.6,111255.1,111089.7,111089.8,8.02328643
2025-09-07 12:30:00+00:00,111089.7,111182.7,111089.7,111101.7,17.65086552
2025-09-07 13:00:00+00:00,111101.7,111101.7,111089.8,111089.9,11.81627127
2025-09-07 13:30:00+00:00,111089.9,111203.3,111089.8,111203.3,12.10573414
2025-09-07 14:00:00+00:00,111203.3,111344.4,111093.2,111125.1,8.28125706
2025-09-07 14:30:00+00:00,111125.1,111229.9,111119.4,111119.8,5.80761062
2025-09-07 15:00:00+00:00,111119.8,111291.0,111119.7,111291.0,2.39049692
2025-09-07 15:30:00+00:00,111291.1,111309.7,111291.0,111309.7,13.93666859
2025-09-07 16:00:00+00:00,111309.7,111339.4,111219.9,111220.7,4.73054036
2025-09-07 16:30:00+00:00,111220.8,111220.8,111188.8,111197.4,1.24729089
2025-09-07 17:00:00+00:00,111197.5,111197.5,110991.5,110991.6,12.89298999
2025-09-07 17:30:00+00:00,110991.5,111114.8,110964.1,110964.2,3.93040492
2025-09-07 18:00:00+00:00,110964.2,111030.0,110954.1,110971.6,2.18365715
2025-09-07 18:30:00+00:00,110971.7,111044.2,110878.9,111044.2,10.94178248
2025-09-07 19:00:00+00:00,111044.2,111186.2,111044.2,111080.6,3.21154241
2025-09-07 19:30:00+00:00,111080.7,111222.0,111080.6,111222.0,9.95277803
2025-09-07 20:00:00+00:00,111222.0,111304.4,111159.2,111228.0,8.70737877
2025-09-07 20:30:00+00:00,111227.9,111335.1,111125.3,111335.1,37.08926627
2025-09-07 21:00:00+00:00,111335.1,111335.1,111237.1,111237.2,5.54742622
2025-09-07 21:30:00+00:00,111237.2,111237.2,111100.0,111100.1,3.179779
2025-09-07 22:00:00+00:00,111100.0,111265.9,111059.2,111254.3,5.93949386
2025-09-07 22:30:00+00:00,111254.3,111269.9,111108.0,111229.0,7.5983534
2025-09-07 23:00:00+00:00,111229.0,111526.8,111228.9,111479.4,7.06503573
2025-09-07 23:30:00+00:00,111479.4,111481.8,111071.0,111152.8,10.4661431
2025-09-08 00:00:00+00:00,111152.8,111159.0,110980.5,111159.0,7.24445972
2025-09-08 00:30:00+00:00,111158.9,111247.1,110752.8,110856.9,145.49190296
2025-09-08 01:00:00+00:00,110856.9,110872.4,110733.2,110814.1,46.60590165
2025-09-08 01:30:00+00:00,110814.1,110937.5,110766.3,110867.6,13.69009268
2025-09-08 02:00:00+00:00,110867.6,110871.4,110667.7,110813.1,5.3030788
2025-09-08 02:30:00+00:00,110813.1,111300.0,110813.1,111184.8,23.04025342
2025-09-08 03:00:00+00:00,111184.9,111296.8,111075.0,111150.4,1.51081502
2025-09-08 03:30:00+00:00,111150.4,111303.4,111043.3,111043.4,3.59338068
2025-09-08 04:00:00+00:00,111043.4,111095.1,111015.4,111095.1,7.69814646
2025-09-08 04:30:00+00:00,111095.1,111119.9,110913.2,110945.1,23.61031187
2025-09-08 05:00:00+00:00,110945.1,110975.6,110923.6,110968.9,4.24236646
2025-09-08 05:30:00+00:00,110969.0,110969.9,110926.7,110969.9,1.36068846
2025-09-08 06:00:00+00:00,110969.9,111100.0,110968.0,111100.0,3.82248949
2025-09-08 06:30:00+00:00,111100.0,111121.8,111099.9,111121.8,1.56040329
2025-09-08 07:00:00+00:00,111121.8,111513.2,111121.7,111513.2,5.06181714
2025-09-08 07:30:00+00:00,111513.2,111525.2,111253.1,111280.4,19.37908826
2025-09-08 08:00:00+00:00,111280.4,111526.3,111263.4,111526.3,11.78982071
2025-09-08 08:30:00+00:00,111526.3,111800.0,111526.2,111619.2,24.34485226
2025-09-08 09:00:00+00:00,111619.2,111974.3,111619.2,111806.6,23.56690355
2025-09-08 09:30:00+00:00,111806.6,112009.1,111779.6,112009.1,34.31886998
2025-09-08 10:00:00+00:00,112009.1,112080.0,111927.6,112080.0,21.80788458
2025-09-08 10:30:00+00:00,112080.0,112114.3,112010.3,112015.5,28.42015611
2025-09-08 11:00:00+00:00,112015.5,112015.5,111808.0,111816.2,7.35283512
2025-09-08 11:30:00+00:00,111814.3,112079.3,111813.4,112079.3,14.51536678
2025-09-08 12:00:00+00:00,112079.3,112079.3,111929.1,111932.3,9.92751967
2025-09-08 12:30:00+00:00,111932.3,112079.2,111932.2,112037.6,4.0213758
2025-09-08 13:00:00+00:00,112037.6,112338.2,112037.5,112207.6,16.36373221
2025-09-08 13:30:00+00:00,112207.6,112279.9,111897.6,111903.0,20.8403498
2025-09-08 14:00:00+00:00,111903.1,112262.0,111898.4,112262.0,16.87557875
2025-09-08 14:30:00+00:00,112262.0,112720.7,112261.9,112607.5,27.86658236
2025-09-08 15:00:00+00:00,112607.5,112864.4,112607.4,112804.3,43.06903088
2025-09-08 15:30:00+00:00,112804.3,112804.3,112550.0,112590.0,17.42827987
2025-09-08 16:00:00+00:00,112590.0,112619.7,112346.2,112619.7,36.79958554
2025-09-08 16:30:00+00:00,112619.7,112619.7,112344.9,112396.7,11.64295092
2025-09-08 17:00:00+00:00,112396.7,112500.0,112254.4,112500.0,9.03624179
2025-09-08 17:30:00+00:00,112500.0,112500.0,112160.8,112201.3,38.67130057
2025-09-08 18:00:00+00:00,112201.3,112410.3,112201.2,112369.2,37.0373808
2025-09-08 18:30:00+00:00,112369.3,112479.1,112313.3,112479.0,15.75593216
2025-09-08 19:00:00+00:00,112479.1,112479.1,112187.6,112187.7,6.64911419
2025-09-08 19:30:00+00:00,112187.6,112196.0,112014.5,112014.8,18.06398129
2025-09-08 20:00:00+00:00,112015.1,112127.8,112015.1,112052.6,34.16926604
2025-09-08 20:30:00+00:00,112052.5,112052.6,111921.5,112022.5,7.2724128
2025-09-08 21:00:00+00:00,112022.5,112157.3,111955.8,112093.7,12.63557511
2025-09-08 21:30:00+00:00,112093.7,112329.9,112093.7,112329.8,10.56328817
2025-09-08 22:00:00+00:00,112329.9,112431.9,112329.8,112336.7,9.00426144
2025-09-08 22:30:00+00:00,112336.7,112336.9,112285.4,112285.5,3.59161749
2025-09-08 23:00:00+00:00,112285.5,112285.5,112200.0,112200.0,3.92866967
2025-09-08 23:30:00+00:00,112200.1,112200.1,112050.0,112050.1,6.20131534
2025-09-09 00:00:00+00:00,112050.1,112050.5,111640.9,111684.8,20.15579235
2025-09-09 00:30:00+00:00,111684.8,111799.9,111500.0,111680.1,17.16568021
2025-09-09 01:00:00+00:00,111680.1,111700.8,111352.8,111352.9,7.01882174
2025-09-09 01:30:00+00:00,111352.8,111439.8,111352.7,111422.4,20.92306506
2025-09-09 02:00:00+00:00,111422.4,111422.4,111196.8,111284.5,12.17145078
2025-09-09 02:30:00+00:00,111289.8,111430.8,111289.7,111304.6,3.71490829
2025-09-09 03:00:00+00:00,111304.7,111481.8,111262.6,111481.7,3.20166874
2025-09-09 03:30:00+00:00,111484.5,111743.0,111484.4,111739.8,12.59171387
